DATE,ATM_ID,CLIENT_OUT
2017-08-23,268,449000
2017-08-24,268,292900
2017-08-25,268,206000
2017-08-26,268,231300
2017-08-27,268,212200
2017-08-28,268,200800
2017-08-29,268,125100
2017-08-30,268,463800
2017-08-31,268,478800
2017-09-01,268,505800
2017-09-02,268,174500
2017-09-03,268,153400
2017-09-04,268,667000
2017-09-05,268,339900
2017-09-06,268,1226800
2017-09-07,268,121800
2017-09-08,268,1300
2017-09-09,268,300
2017-09-10,268,0
2017-09-11,268,449300
2017-09-12,268,386900
2017-09-13,268,417000
2017-09-14,268,426600
2017-09-15,268,473200
2017-09-16,268,224500
2017-09-17,268,165100
2017-08-16,293,603700
2017-08-17,293,577500
2017-08-18,293,647500
2017-08-19,293,369600
2017-08-20,293,274400
2017-08-21,293,730000
2017-08-22,293,434000
2017-08-23,293,403300
2017-08-24,293,553400
2017-08-25,293,601400
2017-08-26,293,428400
2017-08-27,293,371200
2017-08-28,293,394000
2017-08-29,293,523300
2017-08-30,293,523300
2017-08-31,293,818500
2017-09-01,293,668200
2017-09-02,293,397400
2017-09-03,293,304100
2017-09-04,293,706700
2017-09-05,293,603200
2017-09-06,293,893200
2017-09-07,293,755700
2017-09-08,293,956900
2017-09-09,293,597900
2017-09-10,293,130900
2017-09-11,293,703900
2017-09-12,293,694200
2017-09-13,293,576900
2017-09-14,293,853000
2017-09-15,293,249400
2017-09-16,293,0
2017-09-17,293,487900
2017-08-16,329,2032300
2017-08-17,329,1862700
2017-08-18,329,1316000
2017-08-19,329,700600
2017-08-20,329,720200
2017-08-21,329,1735300
2017-08-22,329,1222000
2017-08-23,329,1070500
2017-08-24,329,1254200
2017-08-25,329,1542700
2017-08-26,329,1003600
2017-08-27,329,653200
2017-08-28,329,1185100
2017-08-29,329,1389200
2017-08-30,329,1780300
2017-08-31,329,901800
2017-09-01,329,1263500
2017-09-02,329,858200
2017-09-03,329,771400
2017-09-04,329,1835400
2017-09-05,329,1581600
2017-09-06,329,2141300
2017-09-07,329,2093800
2017-09-08,329,1831900
2017-09-09,329,1373700
2017-09-10,329,729500
2017-09-11,329,1635700
2017-09-12,329,1610600
2017-09-13,329,1463500
2017-09-14,329,1432000
2017-09-15,329,1253900
2017-09-16,329,1262400
2017-09-17,329,1183200
2017-08-16,332,690400
2017-08-17,332,1011300
2017-08-18,332,1106500
2017-08-19,332,629700
2017-08-20,332,456700
2017-08-21,332,660300
2017-08-22,332,628800
2017-08-23,332,651800
2017-08-24,332,837700
2017-08-25,332,1077300
2017-08-26,332,898700
2017-08-27,332,718400
2017-08-28,332,643000
2017-08-29,332,885100
2017-08-30,332,703100
2017-08-31,332,974500
2017-09-01,332,787800
2017-09-02,332,768700
2017-09-03,332,421800
2017-09-04,332,752700
2017-09-05,332,1022500
2017-09-06,332,1567400
2017-09-07,332,469200
2017-09-08,332,1258000
2017-09-09,332,828700
2017-09-10,332,748200
2017-09-11,332,773700
2017-09-12,332,908100
2017-09-13,332,803000
2017-09-14,332,752800
2017-09-15,332,1440100
2017-09-16,332,743100
2017-09-17,332,507500
2017-08-16,333,501800
2017-08-17,333,110900
2017-08-18,333,691600
2017-08-19,333,1019700
2017-08-20,333,624100
2017-08-21,333,603100
2017-08-22,333,849100
2017-08-23,333,798100
2017-08-24,333,729500
2017-08-25,333,755800
2017-08-26,333,747900
2017-08-27,333,798300
2017-08-28,333,707500
2017-08-29,333,1205500
2017-08-30,333,1148300
2017-08-31,333,1292600
2017-09-01,333,1005900
2017-09-02,333,39400
2017-09-03,333,686500
2017-09-04,333,988000
2017-09-05,333,1207700
2017-09-06,333,1463200
2017-09-07,333,1009400
2017-09-08,333,1316800
2017-09-09,333,1013000
2017-09-10,333,677400
2017-09-11,333,680700
2017-09-12,333,855100
2017-09-13,333,897600
2017-09-14,333,1294200
2017-09-15,333,1116800
2017-09-16,333,743100
2017-09-17,333,480200
2017-08-16,335,1026100
2017-08-17,335,0
2017-08-18,335,0
2017-08-19,335,0
2017-08-20,335,0
2017-08-21,335,0
2017-08-22,335,0
2017-08-23,335,0
2017-08-24,335,0
2017-08-25,335,0
2017-08-26,335,0
2017-08-27,335,0
2017-08-28,335,0
2017-08-29,335,0
2017-08-30,335,0
2017-08-31,335,0
2017-09-01,335,0
2017-09-02,335,0
2017-09-03,335,0
2017-09-04,335,0
2017-09-05,335,0
2017-09-06,335,0
2017-09-07,335,0
2017-09-08,335,0
2017-09-09,335,0
2017-09-10,335,0
2017-09-11,335,0
2017-09-12,335,0
2017-09-13,335,0
2017-09-14,335,0
2017-09-15,335,0
2017-09-16,335,0
2017-09-17,335,0
2017-08-16,344,596400
2017-08-17,344,547200
2017-08-18,344,492200
2017-08-19,344,41300
2017-08-20,344,0
2017-08-21,344,420600
2017-08-22,344,339900
2017-08-23,344,471400
2017-08-24,344,372200
2017-08-25,344,460900
2017-08-26,344,31700
2017-08-27,344,4300
2017-08-28,344,378200
2017-08-29,344,418900
2017-08-30,344,258500
2017-08-31,344,453700
2017-09-01,344,352000
2017-09-02,344,6100
2017-09-03,344,3400
2017-09-04,344,256000
2017-09-05,344,123400
2017-09-06,344,284800
2017-09-07,344,356600
2017-09-08,344,397500
2017-09-09,344,32000
2017-09-10,344,9300
2017-09-11,344,930000
2017-09-12,344,2022600
2017-09-13,344,810900
2017-09-14,344,815800
2017-09-15,344,788500
2017-09-16,344,29000
2017-09-17,344,3500
2017-08-16,349,40400
2017-08-17,349,54200
2017-08-18,349,127300
2017-08-19,349,14700
2017-08-20,349,13300
2017-08-21,349,70600
2017-08-22,349,25000
2017-08-23,349,129000
2017-08-24,349,36600
2017-08-25,349,78400
2017-08-26,349,11000
2017-08-27,349,19100
2017-08-28,349,142400
2017-08-29,349,136000
2017-08-30,349,91000
2017-08-31,349,133400
2017-09-01,349,95200
2017-09-02,349,13000
2017-09-03,349,2300
2017-09-04,349,111500
2017-09-05,349,102300
2017-09-06,349,69500
2017-09-07,349,143500
2017-09-08,349,162400
2017-09-09,349,15100
2017-09-10,349,5200
2017-09-11,349,35900
2017-09-12,349,43700
2017-09-13,349,154000
2017-09-14,349,73000
2017-09-15,349,49300
2017-09-16,349,24300
2017-09-17,349,13700
2017-08-16,353,243500
2017-08-17,353,178000
2017-08-18,353,290800
2017-08-19,353,76900
2017-08-20,353,72800
2017-08-21,353,221600
2017-08-22,353,203500
2017-08-23,353,224900
2017-08-24,353,224400
2017-08-25,353,376700
2017-08-26,353,26600
2017-08-27,353,34100
2017-08-28,353,97100
2017-08-29,353,102200
2017-08-30,353,185800
2017-08-31,353,150300
2017-09-01,353,140400
2017-09-02,353,15300
2017-09-03,353,12700
2017-09-04,353,100800
2017-09-05,353,180200
2017-09-06,353,259600
2017-09-07,353,442800
2017-09-08,353,313700
2017-09-09,353,82600
2017-09-10,353,35300
2017-09-11,353,151800
2017-09-12,353,216300
2017-09-13,353,101500
2017-09-14,353,267700
2017-09-15,353,212200
2017-09-16,353,54100
2017-09-17,353,24000
2017-08-16,365,901700
2017-08-17,365,1215000
2017-08-18,365,784700
2017-08-19,365,464600
2017-08-20,365,412000
2017-08-21,365,336700
2017-08-22,365,831800
2017-08-23,365,731300
2017-08-24,365,391500
2017-08-25,365,442400
2017-08-26,365,353300
2017-08-27,365,275500
2017-08-28,365,328300
2017-08-29,365,366700
2017-08-30,365,474000
2017-08-31,365,486200
2017-09-01,365,519500
2017-09-02,365,364300
2017-09-03,365,320400
2017-09-04,365,399600
2017-09-05,365,612500
2017-09-06,365,584900
2017-09-07,365,574600
2017-09-08,365,465300
2017-09-09,365,685600
2017-09-10,365,365900
2017-09-11,365,508300
2017-09-12,365,519300
2017-09-13,365,472200
2017-09-14,365,395200
2017-09-15,365,586000
2017-09-16,365,448500
2017-09-17,365,369700
2017-08-16,388,170900
2017-08-17,388,152900
2017-08-18,388,390400
2017-08-19,388,30500
2017-08-20,388,1000
2017-08-21,388,290500
2017-08-22,388,144900
2017-08-23,388,179700
2017-08-24,388,164200
2017-08-25,388,436600
2017-08-26,388,19500
2017-08-27,388,5000
2017-08-28,388,252400
2017-08-29,388,259800
2017-08-30,388,237300
2017-08-31,388,201400
2017-09-01,388,255100
2017-09-02,388,17100
2017-09-03,388,400
2017-09-04,388,157800
2017-09-05,388,111500
2017-09-06,388,177100
2017-09-07,388,245000
2017-09-08,388,764800
2017-09-09,388,6400
2017-09-10,388,16700
2017-09-11,388,343000
2017-09-12,388,262100
2017-09-13,388,198900
2017-09-14,388,291400
2017-09-15,388,247200
2017-09-16,388,37400
2017-09-17,388,37700
2017-08-16,393,780000
2017-08-17,393,599800
2017-08-18,393,566200
2017-08-19,393,82700
2017-08-20,393,0
2017-08-21,393,463400
2017-08-22,393,384500
2017-08-23,393,568400
2017-08-24,393,477000
2017-08-25,393,796700
2017-08-26,393,141500
2017-08-27,393,0
2017-08-28,393,585200
2017-08-29,393,915200
2017-08-30,393,427000
2017-08-31,393,527900
2017-09-01,393,792900
2017-09-02,393,727800
2017-09-03,393,0
2017-09-04,393,309700
2017-09-05,393,552000
2017-09-06,393,984000
2017-09-07,393,730400
2017-09-08,393,918600
2017-09-09,393,296600
2017-09-10,393,0
2017-09-11,393,612900
2017-09-12,393,708500
2017-09-13,393,626500
2017-09-14,393,832700
2017-09-15,393,587100
2017-09-16,393,343300
2017-09-17,393,0
2017-08-16,397,42900
2017-08-17,397,28500
2017-08-18,397,64900
2017-08-19,397,4700
2017-08-20,397,27900
2017-08-21,397,84300
2017-08-22,397,73300
2017-08-23,397,67100
2017-08-24,397,78500
2017-08-25,397,77000
2017-08-26,397,0
2017-08-27,397,0
2017-08-28,397,189800
2017-08-29,397,102600
2017-08-30,397,81500
2017-08-31,397,131300
2017-09-01,397,76500
2017-09-02,397,25900
2017-09-03,397,13200
2017-09-04,397,216900
2017-09-05,397,164800
2017-09-06,397,174700
2017-09-07,397,186100
2017-09-08,397,121200
2017-09-09,397,19200
2017-09-10,397,0
2017-09-11,397,191000
2017-09-12,397,108500
2017-09-13,397,108400
2017-09-14,397,109500
2017-09-15,397,182100
2017-09-16,397,20000
2017-09-17,397,200
2017-08-16,409,200
2017-08-17,409,19400
2017-08-18,409,242400
2017-08-19,409,26700
2017-08-20,409,0
2017-08-21,409,152400
2017-08-22,409,83100
2017-08-23,409,87500
2017-08-24,409,76000
2017-08-25,409,126100
2017-08-26,409,0
2017-08-27,409,0
2017-08-28,409,81000
2017-08-29,409,27100
2017-08-30,409,44900
2017-08-31,409,76100
2017-09-01,409,65200
2017-09-02,409,33300
2017-09-03,409,0
2017-09-04,409,31700
2017-09-05,409,30300
2017-09-06,409,57700
2017-09-07,409,37000
2017-09-08,409,85600
2017-09-09,409,20700
2017-09-10,409,1000
2017-09-11,409,29800
2017-09-12,409,55400
2017-09-13,409,16200
2017-09-14,409,22600
2017-09-15,409,41400
2017-09-16,409,3800
2017-09-17,409,0
2017-08-16,410,26700
2017-08-17,410,9000
2017-08-18,410,16300
2017-08-19,410,0
2017-08-20,410,0
2017-08-21,410,16700
2017-08-22,410,8200
2017-08-23,410,43700
2017-08-24,410,7000
2017-08-25,410,32900
2017-08-26,410,1300
2017-08-27,410,0
2017-08-28,410,8300
2017-08-29,410,26700
2017-08-30,410,19400
2017-08-31,410,22200
2017-09-01,410,83300
2017-09-02,410,200
2017-09-03,410,0
2017-09-04,410,96800
2017-09-05,410,22000
2017-09-06,410,41900
2017-09-07,410,41100
2017-09-08,410,6400
2017-09-09,410,0
2017-09-10,410,0
2017-09-11,410,91700
2017-09-12,410,27900
2017-09-13,410,9400
2017-09-14,410,49900
2017-09-15,410,600
2017-09-16,410,0
2017-09-17,410,0
